Species,Chemical Name,Meas Freq-GHz,Freq-GHz,Resolved QNs,CDMS/JPL Intensity,E_U (K),Frequency,Deviation,Weighting
c-C3H,Cyclopropenylidyne,14.689718,,"1(1,0)-1(1,1),J=1/2-1/2,F=0-1",-6.7168,0.70888,14689.717999999999,0.0597780000007333,1.0
