Species,Chemical Name,Meas Freq-GHz,Freq-GHz,Resolved QNs,CDMS/JPL Intensity,E_U (K),Frequency,Deviation,Weighting
c-C3H,Cyclopropenylidyne,14.893051,,"1(1,0)-1(1,1),J=3/2-3/2,F=2-2",-5.8004,0.71475,14893.051,0.01303193323474261,1.0
