Species,Chemical Name,Meas Freq-GHz,Freq-GHz,Resolved QNs,CDMS/JPL Intensity,E_U (K),Frequency,Deviation,Weighting
C213CC2H,"2,4-Pentadiynylidyne",,7.1648639,"J=3/2-1/2,p=1--1,F1=2-1,F2=2-1",-6.6329,0.34847,7164.8639,0.024988999999550288,1.0
